,full_text,hashtag,id,location,retweet_hashtags,retweet_mentions,user,user_mentions
1582,RT @3DN_UNSW: The Communique presents a series of Recommendations under eight Elements  of an effective mental health system for people wit…,[],1030361461770600448,,['IDMHRT18'],['CID'],craig melville,['3DN UNSW']
1583,RT @3DN_UNSW: The Communique presents a series of Recommendations under eight Elements  of an effective mental health system for people wit…,[],1030351108835692544,,['IDMHRT18'],['CID'],Gerard Goggin,['3DN UNSW']
1584,RT @MedelaHCPros: Study shows that parental involvement within a structured support setting by medical staff leads to higher infant growth…,[],1030338449717571584,West Sussex,[],[],Zita Warren,['Medela Professionals']
1585,RT @3DN_UNSW: The Communique presents a series of Recommendations under eight Elements  of an effective mental health system for people wit…,[],1030327209829916672,Australia,['IDMHRT18'],['CID'],Melissa AZ,['3DN UNSW']
1586,RT @KarenRFisher: mental health and intellectual disability service improvments: 2018 National Roundtable Communique | Department of Develo…,[],1030322601262862336,,[],[],Gerard Goggin,['Karen Fisher']
1587,"RT @KirbyInstitute: Join us next Tuesday to hear Professor Christopher Levi talk about SPHERE's (Sydney Partnership for Health, Education,…",[],1030268148384026624,"Sydney, New South Wales",[],[],Cancer SPHERE & UNSW,['Kirby Institute UNSW']
1588,RT @3DN_UNSW: The Communique presents a series of Recommendations under eight Elements  of an effective mental health system for people wit…,[],1030264250088927234,"Central Coast, New South Wales",['IDMHRT18'],['CID'],Erin Heine,['3DN UNSW']
1589,RT @3DN_UNSW: The Communique presents a series of Recommendations under eight Elements  of an effective mental health system for people wit…,[],1030251584251355136,"NSW, Australia",['IDMHRT18'],['CID'],CID,['3DN UNSW']
1590,RT @3DN_UNSW: The Communique presents a series of Recommendations under eight Elements  of an effective mental health system for people wit…,[],1030246603045531648,Canberra,['IDMHRT18'],['CID'],DANA Ltd,['3DN UNSW']
1591,"RT @UNSW: Researchers have developed an innovative ‘triple pill’ to treat people with high blood pressure. 

@GeorgeInstitute &amp; @UNSWMedici…",[],1030240822933901313,Sydney,[],"['The George Institute', 'UNSW Medicine', '7 News Sydney']",Phil Offer,"['UNSW', 'The George Institute']"
1592,RT @3DN_UNSW: The Communique presents a series of Recommendations under eight Elements  of an effective mental health system for people wit…,[],1030240115140882433,,['IDMHRT18'],['CID'],Dr Ariella Meltzer,['3DN UNSW']
1593,"RT @carlatreloar: Very excited to be part of a new NHMRC Centre for Research Excellence in point of care testing - led by Rebecca Guy, and…",[],1030237810366640128,Canberra,[],"['Jason Grebely', 'james ward']",Hepatitis ACT,['Carla Treloar']
1594,The Communique presents a series of Recommendations under eight Elements  of an effective mental health system for people with intellectual  disability. Let's work together and put the Recommendations into practice.  https://t.co/r6Y0JHkktI   #IDMHRT18 @nswcid https://t.co/nxg5PhmOzt,['IDMHRT18'],1030233340517830657,University of New South Wales,,,3DN UNSW,['CID']
1595,"RT @nswcid: New $4.7m a year for intellectual disability health services

Thanks @BradHazzard &amp; @NSWHealth 

And a great example of communi…",[],1030221246540042240,"Central Coast, New South Wales",['DeadlyDisabilityDiscrimination'],"['Brad Hazzard', 'NSW Health', '3DN UNSW', 'Kate Aubusson', 'Elise Worthington']",Erin Heine,"['CID', 'Brad Hazzard', 'NSW Health']"
1596,"RT @carlatreloar: Very excited to be part of a new NHMRC Centre for Research Excellence in point of care testing - led by Rebecca Guy, and…",[],1030206141576310784,,[],"['Jason Grebely', 'james ward']",nelly,['Carla Treloar']
1597,"RT @TanjaDreher: Earwitness: Jennifer Stoever, M J Grant and Andrew Brooks on #politicsoflistening 
Wed, 29. Aug 2018 UNSW Galleries https:…",['politicsoflistening'],1029799878493433861,,['politicsoflistening'],[],Sounding Out!,['Tanja Dreher']
1598,"Drawing on her knowledge of silk-based biomaterials, Dr Jelena Rnjak-Kovacina will be using a Heart Foundation Future Leader fellowship to improve technology that could one day repair the hearts of cardiac patients.
@unsw
https://t.co/nL4RhRSF74",[],1029560107871301632,on the move,,,iDemo,['UNSW']
1599,"Earwitness: Jennifer Stoever, M J Grant and Andrew Brooks on #politicsoflistening 
Wed, 29. Aug 2018 UNSW Galleries https://t.co/KepOWJ4LZD",['politicsoflistening'],1029526836806467585,,,,Tanja Dreher,[]
1600,"RT @KirbyInstitute: Two major Kirby Institute projects in the Asia-Pacific region, led by Professors Rebecca Guy and John Kaldor, have rece…",[],1029497865121529857,Australia,[],[],APPRISE,['Kirby Institute UNSW']
1601,"Two major Kirby Institute projects in the Asia-Pacific region, led by Professors Rebecca Guy and John Kaldor, have received $5 million in grant funding from NHMRC. https://t.co/EG0ohh3dPT https://t.co/P2dN5aIf20",[],1029497393056641024,"Sydney, Australia",,,Kirby Institute UNSW,[]
1602,"RT @VijaySPaul: For kind attention of all Monash Keralites and anyone else in the world, the Government website in Kerala has started accep…",[],1031298781285773313,"Melbourne, Victoria",['KeralaFloods'],['Monash University'],Dr Kate Fitch,['Vijay S Paul']
1603,"RT @VijaySPaul: For kind attention of all Monash Keralites and anyone else in the world, the Government website in Kerala has started accep…",[],1031178981469446145,"Melbourne, Victoria",['KeralaFloods'],['Monash University'],Nachiket,['Vijay S Paul']
1604,"For kind attention of all Monash Keralites and anyone else in the world, the Government website in Kerala has started accepting donations through International Debit/Credit Cards for #KeralaFloods 

Any and all support would be highly appreciated.

@MonashUni https://t.co/L12u0C20rc",['KeralaFloods'],1031022418842644483,"Melbourne, Victoria",,,Vijay S Paul,['Monash University']
1605,Clean graffiti. Shopping money. Tax government n u happy. @CurtMonash @MonashCouncil @kingstoncc #monash #monashuni #graffiti #oakleigh #banksy https://t.co/wm7Ddvjf2h,"['monash', 'monashuni', 'graffiti', 'oakleigh', 'banksy']",1030714996777353216,"Melbourne, Victoria",,,Ben,"['Curt Monash', 'Monash City Council', 'Kingston Council']"
1606,Clean graffiti. Shopping money. Tax government n u happy. @CurtMonash @MonashCouncil @kingstoncc #monash #monashuni #graffiti #oakleigh #banksy https://t.co/Pl0oUb5lFz,"['monash', 'monashuni', 'graffiti', 'oakleigh', 'banksy']",1030714901310857216,"Melbourne, Victoria",,,Ben,"['Curt Monash', 'Monash City Council', 'Kingston Council']"
1607,"RT @DivCouncilAus: On Wed 12 Sept 2018, @MonashUni and Job Access are co-hosting a free seminar for employers to learn about the strong bus…",[],1028788528795119616,"Sydney, New South Wales",[],['Monash University'],Zonta Club of Sydney,"['DiversityCouncilAust', 'Monash University']"
1608,RT @HMAChrisHoltby: UK High Commissioner @MennaRawlings talks to young leaders at @MonashIAS at @MonashUni on UK-Australian partnership in…,[],1031323330006069249,,[],"['Menna Rawlings', 'Monash International Affairs Society', 'Monash University']",Helen Attard,"['Chris Holtby', 'Menna Rawlings', 'Monash International Affairs Society', 'Monash University']"
1609,RT @HMAChrisHoltby: UK High Commissioner @MennaRawlings talks to young leaders at @MonashIAS at @MonashUni on UK-Australian partnership in…,[],1031115402955304961,"Melbourne, VIC",[],"['Menna Rawlings', 'Monash International Affairs Society', 'Monash University']",Ryan Attard,"['Chris Holtby', 'Menna Rawlings', 'Monash International Affairs Society', 'Monash University']"
1610,RT @MennaRawlings: A tale of two speeches in Melbourne today. 1st stop - RUSI Victoria to talk Brexit and 🇦🇺🇬🇧 relationship. 2nd stop - @Mo…,[],1031115319442460672,"Melbourne, VIC",[],"['Monash University', 'Monash International Affairs Society', 'Chris Holtby']",Ryan Attard,['Menna Rawlings']
1611,Congratulations @MonashUni @Sydney_Uni @unimelb @ourANU @uwanews &amp; @UQ_News making the 2018 top 100 Shanghai rankings recognising 🇦🇺research excellence! https://t.co/IF2G5J4Z8S @JNJInnovation @JanssenANZ @MTPConnect_AUS @GroupOfEight,[],1030065212689342467,Sydney,,,Kathy Connell,"['Monash University', 'University of Sydney', 'University of Melbourne', 'ourANU', 'UWA', 'UQ News', 'JNJ Innovation', 'Janssen ANZ', 'MTPConnect', '#GroupofEight']"
1612,RT @MennaRawlings: A tale of two speeches in Melbourne today. 1st stop - RUSI Victoria to talk Brexit and 🇦🇺🇬🇧 relationship. 2nd stop - @Mo…,[],1030017896028753920,"England, United Kingdom",[],"['Monash University', 'Monash International Affairs Society', 'Chris Holtby']",Bobbie☀️,['Menna Rawlings']
1613,RT @HMAChrisHoltby: UK High Commissioner @MennaRawlings talks to young leaders at @MonashIAS at @MonashUni on UK-Australian partnership in…,[],1030010795420254208,"England, United Kingdom",[],"['Menna Rawlings', 'Monash International Affairs Society', 'Monash University']",Bobbie☀️,"['Chris Holtby', 'Menna Rawlings', 'Monash International Affairs Society', 'Monash University']"
1614,RT @MennaRawlings: A tale of two speeches in Melbourne today. 1st stop - RUSI Victoria to talk Brexit and 🇦🇺🇬🇧 relationship. 2nd stop - @Mo…,[],1029995978059702272,"Melbourne, Victoria",[],"['Monash University', 'Monash International Affairs Society', 'Chris Holtby']",Chris Holtby,['Menna Rawlings']
1615,"UK High Commissioner @MennaRawlings talks to young leaders at @MonashIAS at @MonashUni on UK-Australian partnership in business, security and foreign policy, on Brexit, university collaboration &amp; lots lots more!  Great engagement, great debate! https://t.co/DE2jWFtzhy",[],1029995927736528896,"Melbourne, Victoria",,,Chris Holtby,"['Menna Rawlings', 'Monash International Affairs Society', 'Monash University']"
1616,RT @MennaRawlings: A tale of two speeches in Melbourne today. 1st stop - RUSI Victoria to talk Brexit and 🇦🇺🇬🇧 relationship. 2nd stop - @Mo…,[],1029992725251145728,Australia,[],"['Monash University', 'Monash International Affairs Society', 'Chris Holtby']",UK in Australia 🇬🇧🇦🇺,['Menna Rawlings']
1617,A tale of two speeches in Melbourne today. 1st stop - RUSI Victoria to talk Brexit and 🇦🇺🇬🇧 relationship. 2nd stop - @MonashUni to meet @MonashIAS students and take on some tough (good) questions on UK foreign policy. Thx @HMAChrisHoltby for your support. https://t.co/xEAblVPxoq,[],1029990058676240384,Canberra,,,Menna Rawlings,"['Monash University', 'Monash International Affairs Society', 'Chris Holtby']"
1618,Congratulations to @TheDohertyInst and @MonashUni's Karin Leder on being awarded @NHMRC funding for her work around gastrointestinal health.,[],1030303332173324288,,,,ASID,"['Doherty Institute', 'Monash University', 'NHMRC']"
1619,RT @WomenSciAUST: @SPORT_UTas @Aus_ScienceWeek Funding (eg. P/t fellowships) possible in @nhmrc @arc_gov_au. A no. of orgs now provide fund…,[],1029125338066903040,,['womeninSTEMM'],"['SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC', 'Kimmo Vesander', 'Walter + Eliza Hall', 'Centenary Institute', 'Monash University', 'Franklin Women']",Katherine Sanchez,"['Women in STEMM Aust', 'SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC']"
1620,RT @WomenSciAUST: @SPORT_UTas @Aus_ScienceWeek Funding (eg. P/t fellowships) possible in @nhmrc @arc_gov_au. A no. of orgs now provide fund…,[],1029115355271024640,"Sydney, Australia",['womeninSTEMM'],"['SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC', 'Kimmo Vesander', 'Walter + Eliza Hall', 'Centenary Institute', 'Monash University', 'Franklin Women']",Franklin Women,"['Women in STEMM Aust', 'SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC']"
1621,RT @WomenSciAUST: @SPORT_UTas @Aus_ScienceWeek Funding (eg. P/t fellowships) possible in @nhmrc @arc_gov_au. A no. of orgs now provide fund…,[],1028960870234116096,"Belair, South Australia",['womeninSTEMM'],"['SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC', 'Kimmo Vesander', 'Walter + Eliza Hall', 'Centenary Institute', 'Monash University', 'Franklin Women']",Associate Professor Catherine Abbott,"['Women in STEMM Aust', 'SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC']"
1622,RT @WomenSciAUST: @SPORT_UTas @Aus_ScienceWeek Funding (eg. P/t fellowships) possible in @nhmrc @arc_gov_au. A no. of orgs now provide fund…,[],1028954926766911488,"Christchurch City, New Zealand",['womeninSTEMM'],"['SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC', 'Kimmo Vesander', 'Walter + Eliza Hall', 'Centenary Institute', 'Monash University', 'Franklin Women']",Nisha Elizabeth,"['Women in STEMM Aust', 'SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC']"
1623,RT @WomenSciAUST: @SPORT_UTas @Aus_ScienceWeek Funding (eg. P/t fellowships) possible in @nhmrc @arc_gov_au. A no. of orgs now provide fund…,[],1028943602565566465,Australia,['womeninSTEMM'],"['SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC', 'Kimmo Vesander', 'Walter + Eliza Hall', 'Centenary Institute', 'Monash University', 'Franklin Women']",Women in STEMM Aust,"['Women in STEMM Aust', 'SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC']"
1624,@SPORT_UTas @Aus_ScienceWeek Funding (eg. P/t fellowships) possible in @nhmrc @arc_gov_au. A no. of orgs now provide funds to support carers/balance personal/professional life eg. @veski @WEHI_research @CentenaryInst @MonashUni others. Carers Grant to conferences through @FranklinWomen #womeninSTEMM,['womeninSTEMM'],1028942638534127617,Australia,,,Women in STEMM Aust,"['SPORT_UTas', 'NationalScienceWeek', 'NHMRC', 'ARC', 'Kimmo Vesander', 'Walter + Eliza Hall', 'Centenary Institute', 'Monash University', 'Franklin Women']"
1625,Funding awarded! Monash Tops Australian Universities for Future Fellowship Grants @MonashUni https://t.co/JiIOXMTvKn,[],1028071015706976256,,,,ESC & iPSC News,['Monash University']
1626,"Falling through the cracks: The impacts of funding cuts on refugees in Indonesia, by Antje Missbach of @MonashUni, via @CoversationEDU https://t.co/TkGNdSxwIP https://t.co/hwZg6oRBQG",[],1027807745771065345,Kuala Lumpur City,,,Asian Correspondent,['Monash University']
1627,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1031369938424946688,,[],"['Monash University', 'AMA Media', 'Richard Harris']",Margaret Gardner,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1628,Gimmick? Stunt? Or the practical application of research ideas and interests to life? I'd say perhaps a bit of all. But I'm more inclined to say practical application of research to life. #research #science #pracademic #life #stories #commute @MonashUni https://t.co/aPs9qhh8FX,"['research', 'science', 'pracademic', 'life', 'stories', 'commute']",1031363958316392448,"Victoria, Australia",,,Dr Richard Huysmans,['Monash University']
1629,The #PalliativeCare motion passed at the @MSF #IGA was originally written by 2 #Nurses who I'd be keen to connect with our Palliative Care Research Team @monash_nm @MonashUni @Monash_FMNHS @susanlee1234567 @KRecoche @MSFAustralia @MSF_canada,"['PalliativeCare', 'IGA', 'Nurses']",1031359636824190976,Melbourne,,,Patricia Schwerdtle,"['MSF International', 'MonashNM', 'Monash University', 'Monash Medicine', 'Susan Lee', 'Katrina Recoche', 'MSF Australia', 'MSF Canada']"
1630,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1031336726105452544,NSW,[],"['Monash University', 'AMA Media', 'Richard Harris']",Melissa Sweet,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1631,RT @moodmission: RCTs are the gold standard of scientific evidence. We're thrilled to announce the publication of an RCT comparing @MoodMis…,[],1031311506493726722,Australia,[],"['MoodMission', 'MoodPrism', 'MoodKit App', 'Elsevier Psychology', 'Monash University', ""MICCN's CBTRU""]",Musical Investment,['MoodMission']
1632,"Becoming Operational: Automated Media, Datafication and Power 
23.8. @UniTampere
Mark Andrejevic is Professor of Communication &amp; Media Studies at @MonashUni Australia. His research focuses on digital media, surveillance and data mining in the digital era 
https://t.co/63Bwf8PLhj",[],1031167969953501184,,,,COMS UTA,"['UniversityOfTampere', 'Monash University']"
1633,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1031145663751323648,"Sydney, Australia",[],"['Monash University', 'AMA Media', 'Richard Harris']",Dr Haryana Dhillon,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1634,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1031124444159201281,,[],"['Monash University', 'AMA Media', 'Richard Harris']",catherine crock,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1635,RT @MIPS_DDB: Do you know how #drugs work? @Thal_DM and Alisa Glukhova show kids of all ages the awesome #research we're doing on #GPCR! #P…,"['drugs', 'research', 'GPCR']",1031117423011745799,,"['drugs', 'research', 'GPCR', 'ParkvilleOpenDay', 'MonashOpenDay', 'ChangeIt', '3Dprinted', 'AugmentedReality']","['David M Thal', 'Monash Pharmacy & Pharmaceutical Sciences', 'MIPS', 'Monash University']",MedChem guru,"['MIPS DDB', 'David M Thal']"
1636,RT @aikidr: @BurnetInstitute @AlfredHealth @MonashUni @AAMRI_Aus @nhmrc @iasociety @ASHMMedia @CrabbBrendan @CCSMonash @TheDohertyInst @WEH…,[],1031116708717580288,Melbourne,[],"['Burnet Institute', 'The Alfred', 'Monash University', 'AAMRI', 'NHMRC', 'Int. AIDS Society', 'ASHM', 'Brendan Crabb', 'CCS Monash', 'Doherty Institute', 'Walter + Eliza Hall', 'Prof Gilda', 'Kate Aubusson', 'Aisha  Dow']",Burnet Institute,"['Chris Lemoh', 'Burnet Institute', 'The Alfred', 'Monash University', 'AAMRI', 'NHMRC', 'Int. AIDS Society', 'ASHM', 'Brendan Crabb', 'CCS Monash', 'Doherty Institute']"
1637,RT @glenys_infexion: @BurnetInstitute @AlfredHealth @MonashUni @AAMRI_Aus @nhmrc @iasociety @ASHMMedia @CrabbBrendan @CCSMonash @TheDoherty…,[],1031116595605602304,Melbourne,[],"['Burnet Institute', 'The Alfred', 'Monash University', 'AAMRI', 'NHMRC', 'Int. AIDS Society', 'ASHM', 'Brendan Crabb', 'CCS Monash', 'Doherty Institute', 'Walter + Eliza Hall', 'Prof Gilda', 'Kate Aubusson', 'Aisha  Dow']",Burnet Institute,"['Glenys Harrington', 'Burnet Institute', 'The Alfred', 'Monash University', 'AAMRI', 'NHMRC', 'Int. AIDS Society', 'ASHM', 'Brendan Crabb', 'CCS Monash']"
1638,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1031115770191798273,"Brisbane, Queensland",[],"['Monash University', 'AMA Media', 'Richard Harris']",Shuichi Suetani,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1639,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1031070455526912000,"Melbourne, Victoria",[],"['Monash University', 'AMA Media', 'Richard Harris']",Pauline,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1640,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1031055809504047104,,[],"['Monash University', 'AMA Media', 'Richard Harris']",CatherineR,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1641,RT @MIPS_DDB: Do you know how #drugs work? @Thal_DM and Alisa Glukhova show kids of all ages the awesome #research we're doing on #GPCR! #P…,"['drugs', 'research', 'GPCR']",1031014197935493120,"Melbourne, Victoria","['drugs', 'research', 'GPCR', 'ParkvilleOpenDay', 'MonashOpenDay', 'ChangeIt', '3Dprinted', 'AugmentedReality']","['David M Thal', 'Monash Pharmacy & Pharmaceutical Sciences', 'MIPS', 'Monash University']",Kirstie Galbraith,"['MIPS DDB', 'David M Thal']"
1642,RT @MIPS_DDB: Do you know how #drugs work? @Thal_DM and Alisa Glukhova show kids of all ages the awesome #research we're doing on #GPCR! #P…,"['drugs', 'research', 'GPCR']",1031010912390377473,"Melbourne, Australia","['drugs', 'research', 'GPCR', 'ParkvilleOpenDay', 'MonashOpenDay', 'ChangeIt', '3Dprinted', 'AugmentedReality']","['David M Thal', 'Monash Pharmacy & Pharmaceutical Sciences', 'MIPS', 'Monash University']",MIPS,"['MIPS DDB', 'David M Thal']"
1643,RT @MIPS_DDB: Do you know how #drugs work? @Thal_DM and Alisa Glukhova show kids of all ages the awesome #research we're doing on #GPCR! #P…,"['drugs', 'research', 'GPCR']",1031004223700254720,Melbou,"['drugs', 'research', 'GPCR', 'ParkvilleOpenDay', 'MonashOpenDay', 'ChangeIt', '3Dprinted', 'AugmentedReality']","['David M Thal', 'Monash Pharmacy & Pharmaceutical Sciences', 'MIPS', 'Monash University']",Parkville Postgrad Association,"['MIPS DDB', 'David M Thal']"
1644,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030997467003674624,Australia,[],"['Monash University', 'AMA Media', 'Richard Harris']",John Crimmins,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1645,RT @MIPS_DDB: Do you know how #drugs work? @Thal_DM and Alisa Glukhova show kids of all ages the awesome #research we're doing on #GPCR! #P…,"['drugs', 'research', 'GPCR']",1030992595336409088,"Melbourne, Victoria","['drugs', 'research', 'GPCR', 'ParkvilleOpenDay', 'MonashOpenDay', 'ChangeIt', '3Dprinted', 'AugmentedReality']","['David M Thal', 'Monash Pharmacy & Pharmaceutical Sciences', 'MIPS', 'Monash University']",Monash Pharmacy & Pharmaceutical Sciences,"['MIPS DDB', 'David M Thal']"
1646,Do you know how #drugs work? @Thal_DM and Alisa Glukhova show kids of all ages the awesome #research we're doing on #GPCR! #ParkvilleOpenDay #MonashOpenDay #ChangeIt #3Dprinted #AugmentedReality @MonashPharm @MIPS_Australia @MonashUni https://t.co/bZcMrFHf87,"['drugs', 'research', 'GPCR', 'ParkvilleOpenDay', 'MonashOpenDay', 'ChangeIt', '3Dprinted', 'AugmentedReality']",1030987101871910913,"Parkville, VIC, Australia",,,MIPS DDB,"['David M Thal', 'Monash Pharmacy & Pharmaceutical Sciences', 'MIPS', 'Monash University']"
1647,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030986960783851520,Melbourne,[],"['Monash University', 'AMA Media', 'Richard Harris']",Sumeyya Ilanbey,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1648,@RoyalSocietyVic @Hudson_Research @Monash_OB @RitchieCentre @MonashUni @Aus_ScienceWeek @AidanKashyap Not yet unfortunately. I must get back onto that 🧐. I still hold hopes for a great great uncle.,[],1030969395672047617,"Melbourne, Victoria",,,Stacey Ellery,"['RSV', 'Hudson Institute', 'Monash Obstetrics', 'The Ritchie Centre', 'Monash University', 'NationalScienceWeek', 'Aidan Kashyap']"
1649,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030960563860451337,Glocal // SoFL,[],"['Monash University', 'AMA Media', 'Richard Harris']",conciergedoc,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1650,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030960114054750208,"Melbourne, Victoria",[],"['Monash University', 'AMA Media', 'Richard Harris']",Lesley Hawes,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1651,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030925513986994176,"Sydney, Australia",[],"['Monash University', 'AMA Media', 'Richard Harris']",Jaspreet Saini,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1652,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030881337564000257,"Christchurch, NZ",[],"['Monash University', 'AMA Media', 'Richard Harris']",Rochelle,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1653,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030844471380914176,Darwin Australia,[],"['Monash University', 'AMA Media', 'Richard Harris']",Paul Bauert,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1654,RT @SRCentreAUS: We’re working with @RMIT &amp; @MonashUni and are looking for caseworkers and frontline workers in this area. The research is…,[],1030824171188695040,Southampton,[],"['RMIT University', 'Monash University', 'eSafety Office']",Crim_Ruwan,"['SocialResearchCentre', 'RMIT University', 'Monash University']"
1655,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030811488225619968,Sydney Australia,[],"['Monash University', 'AMA Media', 'Richard Harris']",Michael Crampton,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1656,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030810070915796993,"Daylesford, Victoria",[],"['Monash University', 'AMA Media', 'Richard Harris']",Leo Schlink,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1657,RT @moodmission: RCTs are the gold standard of scientific evidence. We're thrilled to announce the publication of an RCT comparing @MoodMis…,[],1030806353332383744,,[],"['MoodMission', 'MoodPrism', 'MoodKit App', 'Elsevier Psychology', 'Monash University', ""MICCN's CBTRU""]",Dr. Jenny M Groarke,['MoodMission']
1658,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030778364431200257,"Parkville, Melbourne",[],"['Monash University', 'AMA Media', 'Richard Harris']",Patrick McGorry,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1659,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030774029009862656,Canberra,[],"['Monash University', 'AMA Media', 'Richard Harris']",Liz Sturgiss,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1660,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030772543160901632,Melbourne,[],"['Monash University', 'AMA Media', 'Richard Harris']",Karen Price,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1661,RT @SRCentreAUS: We’re working with @RMIT &amp; @MonashUni and are looking for caseworkers and frontline workers in this area. The research is…,[],1030769034264891392,Melbourne,[],"['RMIT University', 'Monash University', 'eSafety Office']",Dr Asher Flynn,"['SocialResearchCentre', 'RMIT University', 'Monash University']"
1662,RT @moodmission: RCTs are the gold standard of scientific evidence. We're thrilled to announce the publication of an RCT comparing @MoodMis…,[],1030760150829658112,Tasmania,[],"['MoodMission', 'MoodPrism', 'MoodKit App', 'Elsevier Psychology', 'Monash University', ""MICCN's CBTRU""]",Jan Radford,['MoodMission']
1663,@SJEllery_PhD @RoyalSocietyVic @Hudson_Research @Monash_OB @RitchieCentre @MonashUni @Aus_ScienceWeek haha! Thankyou :),[],1030713294129000449,,,,Aidan Kashyap,"['Stacey Ellery', 'RSV', 'Hudson Institute', 'Monash Obstetrics', 'The Ritchie Centre', 'Monash University', 'NationalScienceWeek']"
1664,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030670255297769472,"Werribee South, Victoria",[],"['Monash University', 'AMA Media', 'Richard Harris']",Joe Garra,"['Julie Tullberg', 'Monash University', 'AMA Media']"
